"document_id","text","label_id" 
"719","Hi Luciano,

I chatted with our legal team yesterday and have a follow-up tomorrow morning.

Ok if we connect tomorrow afternoon?","6"
"720","Cool. I will set up the invite and include his number for you to call.

Would you prefer to connect with Asa at xxtime or xxtime ?","5"
"721","That sounds good. Thank you. Would he set up the time?","6"
"722","Hey Jelena,

Just checked with Asa and he is available to connect on Friday, June 8th at xxtime or xxtime .

What works best for you?","5"
"723","9 or 2 et.","6"
"724","Hi Luciano. We are approved to conduct a pilot with Gong, so let’s scope that out on our call tomorrow.","6"
"725","Hey Asa,

Thank you for your availability. I checked with our prospect at Talend and although they can't connect this Friday, they are available on Friday, June 8th.

What's your best time for a 30 min call on that day?","6"
"726","Ariel, I'm on the line... are you still able to join?","6"
"727","xxemail","6"
"728","Hi Vik,

Hope you enjoyed the long weekend.

Are you still interested in seeing a demo of Gong?

If its ok with you, I was hoping to set up a call with your VP of Sales, Richard Jones, and one of our Account Executives, to show him how Gong's data-driven approach can help drive revenue.

How does next Tuesday @ xxtime  work for you?

Excited to get the conversation started.

Best,","5"
"729","Phil, Bill,

Excuse rich email but want to make sure we make the most of our call today.

Below is a summary of where we see Gong adding value at PathFactory. I've used our discovery call as a basis for the summary (and inserted snippets of our discussion where appropriate) but also made assumptions based on the challenges we normally see in similar use-cases.

The performance gap at PathFactory is currently skewed to the extremities. This is both bad and good news as it means that there are more underperformers and overperformers than average.

Implication of performance gap is the cost of lower conversion rates across a subsection of your sales team. This means that there are qualified opportunities that can advance to later stages but are failing to do so.

Why? Underperformers need to work through more qualified leads to close the same amount of deals as overperformers.

Anecdotal evidence suggests that the ability to conduct effective discovery and thoroughly understand buyers’ needs sets your overperformers apart from the rest of the team. This is especially true since PathFactory brings to market an innovative product that needs to be carefully positioned based on different buyers personas.

The performance gap is caused by an equal gap in the quality of conversations your reps are having today. Close this gap first with coaching, and you will increase performance.

Today, you are already addressing this gap but only with partial visibility into your customer interactions. In fact, you are spending too much time manually acquiring few recordings that only provide anecdotal evidence to coach your team.

Gong can help you streamline the entire process while drastically improving it’s effectiveness. With our AI engine, you can automatically distill the components of every single sales call from your top performers to the bottom, so you can identify not only a few exemplary tactics that work, but also the pain points or drop-offs that don’t.

Every sales call from every member of the sales force is recorded. Gong listens, transcribes, and analyzes every call to distill key themes, questions, or proof points.

Aggregate results are used at scale to generate insights for the entire sales force.

Sales leaders (as well as everyone else in the company) can use these insights to identify key dialogue, topics, and even conversation cadence most effective at closing sales.

Looking forward to connecting later today.

All the best,","5"
"730","Luciano - If possible please coordinate with Josefina and Linda from our QA team. They will be spearheading this initiative.

Book my calendar directly here","6"
"731","Hi, Luciano,

Thank you for the reference availability. Would Friday, June 8th look for them to connect?","6"
"732","Amit, thanks for looping me in.

Amir, I set some time on your calendar for us to connect tomorrow morning. Let's understand exactly how Gong can add value at CloudTask and discuss next steps.

Thanks,","5"
"733","New Meeting Booked with","6"
"734","I am very excited to hear! Luciano from our sales team can help you in the process

Best,","5"
"735","No worries, thanks Luciano.","6"
"736","Glenn,

Still waiting on my contact. Will follow up tomorrow.

Thanks,","6"
"737","Let’s do 5 EST.

Appreciate your flexibility","6"
"738","Done!","6"
"739","Hi Luciano - Can you remove this since we're meeting on Friday?

Thanks!","6"
"740","Hey Fin,

Can you help me schedule a 45 min call next week with Ari?

Thank you,","5"
"741","Hey Luciano,

I have done that step, and the web app is selected in my settings...not sure what isn't working.","6"
"742","Hey Brad,

Hope you had a great long weekend.

We are still unable to capture your calls at this point. But It's a quick fix; we just need to enable the Web App on GoToMeeting.

How to do it? See Here. :)","5"
"743","Hey Chris! No problem.

How about xxtime or xxtime ?","5"
"744","Luciano,

I’m so sorry for the late notice but I need to reschedule today. Anytime work for you tomorrow?

Apologies again for the last minute change.","5"
"745","Phil - yes. Will do.","6"
"746","Would it be possible to put those three topics into the context of “what does success look like” for PathFactory using Gong? I’d like to get a sense of the ROI we should expect to see, when and how.

Make sense?","5"
"747","Nick, thanks for the intro.

Benson, nice to e-meet you.

Are you available to connect on Friday?","5"
"748","Hi Phil,

Yes - good idea.

Based on what we discussed in our previous call, I suggest we cover the following:

How you can operationalize GongHow our customer success team will help youHow you can try Gong before committing to it

Anything else you or Bill would like to cover?","6"
"749","With a tight schedule, can we agree on an agenda for our upcoming call.

Thanks,","6"
